Class,BaseType,DropLevel,Rarity,Height,Width,Itemlevel,Sockets,LinkedSockets,SocketGroup,Quality,Corrupted,Identified,SubGroup A,SubGroup B,SubGroup Tier,Game:Strength,Game:Dexterity,Game:Intelligence,Game:Damage From,Game:Damage To,Game:APS,Game:DPS,Game:Crit from,Game:Crit to,Game:Implicit 1,Game:Implicit 2,Game:Armour,Game:Evasion,Game:Energy Shield,Game:Block
Maps,Bog Map,77,NMR,1,1,,,,,0,,,,,10,,,,,,,,,,,,,,,
Maps,Pier Map,77,NMR,1,1,,,,,0,,,,,10,,,,,,,,,,,,,,,
Maps,Cursed Crypt Map,77,NMR,1,1,,,,,0,,,,,10,,,,,,,,,,,,,,,
Maps,Orchard Map,77,NMR,1,1,,,,,0,,,,,10,,,,,,,,,,,,,,,
Maps,Promenade Map,78,NMR,1,1,,,,,0,,,,,11,,,,,,,,,,,,,,,
Maps,Lair Map,78,NMR,1,1,,,,,0,,,,,11,,,,,,,,,,,,,,,
Maps,Colonnade Map,78,NMR,1,1,,,,,0,,,,,11,,,,,,,,,,,,,,,
Maps,Primordial Pool Map,78,NMR,1,1,,,,,0,,,,,11,,,,,,,,,,,,,,,
Maps,Spider Forest Map,78,NMR,1,1,,,,,0,,,,,11,,,,,,,,,,,,,,,
Maps,Coves Map,78,NMR,1,1,,,,,0,,,,,11,,,,,,,,,,,,,,,
Maps,Waterways Map,78,NMR,1,1,,,,,0,,,,,11,,,,,,,,,,,,,,,
Maps,Factory Map,78,NMR,1,1,,,,,0,,,,,11,,,,,,,,,,,,,,,
Maps,Mesa Map,78,NMR,1,1,,,,,0,,,,,11,,,,,,,,,,,,,,,
Maps,Pit Map,78,NMR,1,1,,,,,0,,,,,11,,,,,,,,,,,,,,,
Maps,Defiled Cathedral Map,79,NMR,1,1,,,,,0,,,,,12,,,,,,,,,,,,,,,
Maps,Summit Map,79,NMR,1,1,,,,,0,,,,,12,,,,,,,,,,,,,,,
Maps,Overgrown Shrine Map,79,NMRU,1,1,,,,,0,,,,,12,,,,,,,,,,,,,,,
Maps,Castle Ruins Map,79,NMR,1,1,,,,,0,,,,,12,,,,,,,,,,,,,,,
Maps,Crystal Ore Map,79,NMR,1,1,,,,,0,,,,,12,,,,,,,,,,,,,,,
Maps,Villa Map,79,NMR,1,1,,,,,0,,,,,12,,,,,,,,,,,,,,,
Maps,Torture Chamber Map,79,NMR,1,1,,,,,0,,,,,12,,,,,,,,,,,,,,,
Maps,Necropolis Map,79,NMR,1,1,,,,,0,,,,,12,,,,,,,,,,,,,,,
Maps,Racecourse Map,79,NMR,1,1,,,,,0,,,,,12,,,,,,,,,,,,,,,
Maps,Caldera Map,80,NMR,1,1,,,,,0,,,,,13,,,,,,,,,,,,,,,
Maps,Ghetto Map,80,NMR,1,1,,,,,0,,,,,13,,,,,,,,,,,,,,,
Maps,Park Map,80,NMR,1,1,,,,,0,,,,,13,,,,,,,,,,,,,,,
Maps,Malformation Map,80,NMR,1,1,,,,,0,,,,,13,,,,,,,,,,,,,,,
Maps,Terrace Map,80,NMR,1,1,,,,,0,,,,,13,,,,,,,,,,,,,,,
Maps,Shrine Map,80,NMR,1,1,,,,,0,,,,,13,,,,,,,,,,,,,,,
Maps,Arsenal Map,80,NMR,1,1,,,,,0,,,,,13,,,,,,,,,,,,,,,
Maps,Desert Spring Map,80,NMR,1,1,,,,,0,,,,,13,,,,,,,,,,,,,,,
Maps,Core Map,80,NMR,1,1,,,,,0,,,,,13,,,,,,,,,,,,,,,
Maps,Colosseum Map,81,NMR,1,1,,,,,0,,,,,14,,,,,,,,,,,,,,,
Maps,Acid Lakes Map,81,NMR,1,1,,,,,0,,,,,14,,,,,,,,,,,,,,,
Maps,Dark Forest Map,81,NMR,1,1,,,,,0,,,,,14,,,,,,,,,,,,,,,
Maps,Crimson Temple Map,81,NMR,1,1,,,,,0,,,,,14,,,,,,,,,,,,,,,
Maps,Plaza Map,81,NMR,1,1,,,,,0,,,,,14,,,,,,,,,,,,,,,
Maps,Dig Map,81,NMR,1,1,,,,,0,,,,,14,,,,,,,,,,,,,,,
Maps,Palace Map,81,NMR,1,1,,,,,0,,,,,14,,,,,,,,,,,,,,,
Maps,Lava Lake Map,82,NMR,1,1,,,,,0,,,,,15,,,,,,,,,,,,,,,
Maps,Basilica Map,82,NMR,1,1,,,,,0,,,,,15,,,,,,,,,,,,,,,
Maps,Sunken City Map,82,NMR,1,1,,,,,0,,,,,15,,,,,,,,,,,,,,,
Maps,Reef Map,82,NMR,1,1,,,,,0,,,,,15,,,,,,,,,,,,,,,
Maps,Carcass Map,82,NMR,1,1,,,,,0,,,,,15,,,,,,,,,,,,,,,
Maps,Pit of the Chimera Map,83,NMR,1,1,,,,,0,,,,,16,,,,,,,,,,,,,,,
Maps,Lair of the Hydra Map,83,NMR,1,1,,,,,0,,,,,16,,,,,,,,,,,,,,,
Maps,Maze of the Minotaur Map,83,NMR,1,1,,,,,0,,,,,16,,,,,,,,,,,,,,,
Maps,Forge of the Phoenix Map,83,NMR,1,1,,,,,0,,,,,16,,,,,,,,,,,,,,,
Maps,Vaal Temple Map,83,NMR,1,1,,,,,0,,,,,16,,,,,,,,,,,,,,,
